Country,day,month,year,repr,01:00:00,02:00:00,03:00:00,04:00:00,05:00:00,06:00:00,07:00:00,08:00:00,09:00:00,10:00:00,11:00:00,12:00:00,13:00:00,14:00:00,15:00:00,16:00:00,17:00:00,18:00:00,19:00:00,20:00:00,21:00:00,22:00:00,23:00:00,24:00:00
BE,16,2,2011, 100,10529,10011,9550,9374,9513,9994,11080,11870,11963,12092,12248,12440,12008,12030,11612,11351,11354,11583,12458,12458,11870,11224,11314,11170
BE,16,3,2011, 100,10046,9398,8879,8725,8782,9462,10565,11234,11499,11674,11621,11867,11591,11587,11571,11475,11289,11303,11648,12288,11812,11242,11096,10916
BE,20,4,2011, 100,9080,8623,8323,8178,8275,8601,9317,10039,10610,10906,11080,11289,11166,11000,10894,10547,10440,10385,10091,9851,9796,10124,9904,9276
BE,18,5,2011, 100,8693,8192,7918,7787,7892,8232,9100,10422,10914,11173,11299,11584,11192,11027,11059,11028,10906,10913,10718,10369,9984,9954,10073,9459
BE,15,6,2011, 100,8679,8104,7783,7868,7872,8072,8811,10098,10661,10979,11082,11273,11235,10943,10921,10827,10785,10861,10643,10441,10187,9920,10231,9888
BE,20,7,2011, 100,8017,7584,7298,7198,7259,7444,7932,8740,9320,9810,10071,10271,10232,10123,9987,9803,9768,9790,9509,9237,8688,8549,8916,8561
BE,17,8,2011, 100,8431,8123,7742,7654,7703,8068,8621,9121,9828,10189,10430,10690,10562,10614,10441,10464,10373,10273,9998,9503,9346,9402,9339,9106
BE,21,9,2011, 100,8426,7978,7725,7608,7680,8133,9160,9923,10262,10582,10789,10877,10582,10690,10533,10400,10216,10321,10175,10028,10142,9660,9311,9057
BE,19,10,2011, 100,9478,8952,8481,8361,8488,9031,10095,11135,11310,11493,11606,11844,11571,11515,11340,10952,10984,10931,11164,11667,11115,10512,10567,10304
BE,16,11,2011, 100,9830,9257,8848,8739,8756,9157,10352,11384,11453,11549,11531,11579,11224,11204,11256,11308,11398,12328,12505,12037,11334,10645,10798,10589
BE,21,12,2011, 100,9911,9347,8842,8594,8610,8963,9971,11056,11699,11800,11908,12035,11856,11718,11564,11541,11697,12337,12239,11694,11059,10560,10706,10553
BG,19,1,2011, 100,4582,4287,4091,4100,4118,4193,4646,5208,5529,5662,5637,5589,5488,5386,5290,5258,5368,5743,6069,6050,5733,5521,5394,4983
BG,16,2,2011, 100,4834,4509,4407,4292,4331,4518,5026,5522,5812,5941,5903,5960,5879,5849,5749,5789,5813,5916,6333,6395,6115,5908,5811,5386
BG,16,3,2011, 100,3927,3653,3542,3502,3498,3678,4044,4471,4569,4623,4474,4376,4219,4169,4135,4130,4115,4178,4674,5185,4993,4747,4683,4246
BG,20,4,2011, 100,4044,3741,3576,3456,3434,3572,3905,4456,4671,4656,4505,4429,4306,4296,4218,4164,4069,4054,4257,4574,4977,5121,5050,4634
BG,18,5,2011, 100,3495,3244,3118,3044,3013,3070,3378,3726,3863,3971,3894,3862,3789,3905,3855,3782,3825,3795,3871,4021,4181,4312,4241,3960
BG,15,6,2011, 100,3483,3239,3119,3039,3040,3119,3371,3715,3856,3993,3969,3977,3993,4027,4042,4030,4053,4008,4047,4156,4111,4225,4338,4049
BG,20,7,2011, 100,3988,3647,3441,3260,3330,3368,3565,3833,4172,4337,4440,4609,4628,4710,4679,4679,4623,4566,4507,4479,4440,4510,4483,4206
BG,17,8,2011, 100,3701,3346,3207,3138,3114,3196,3355,3609,3913,4109,4138,4283,4317,4398,4369,4351,4324,4328,4359,4383,4428,4566,4382,4058
BG,21,9,2011, 99,3094,3030,2861,2892,2893,2955,3298,3630,3675,3797,3745,3798,3780,3859,3764,3781,3689,3732,3861,4040,4385,4003,3945,3576
BG,19,10,2011, 99,4388,4001,3907,3840,3814,3936,4347,5022,5169,5139,4972,4847,4697,4616,4517,4488,4418,4523,4985,5678,5549,5267,5147,4712
BG,16,11,2011, 99,4604,4308,4133,4076,4101,4416,4860,5427,5585,5613,5520,5435,5301,5346,5308,5379,5561,6001,6268,6159,5904,5741,5531,5098
BG,21,12,2011, 99,4464,4177,4030,3944,4009,4100,4651,5218,5578,5674,5549,5451,5388,5374,5296,5321,5508,5966,6179,6146,5907,5684,5559,5147
CH,19,1,2011, 100,7552,7375,7236,7095,7375,8299,9026,9714,9852,9860,9910,9946,9682,9597,9423,9478,9426,10008,9748,9468,9078,8793,8546,8202
CH,16,2,2011, 100,7545,7298,7272,7126,7460,8110,8956,9543,9674,9879,9836,9781,9673,9539,9452,9362,9406,9766,9521,9110,8807,8470,8020,7427
CH,16,3,2011, 100,6826,6590,6524,6367,6790,7573,8390,9066,9053,9259,9391,9146,9029,8963,8925,8875,8661,8779,9016,8753,8412,8026,7488,6905
CH,20,4,2011, 100,6225,5984,5826,5691,6193,7027,7696,8224,8301,8460,8499,8308,8168,8096,7930,7744,7453,7492,7198,7254,7672,7499,6827,6422
CH,18,5,2011, 100,6029,5843,5590,5468,5811,6565,7474,7981,8170,8298,8658,8365,8159,8169,8095,7874,7584,7570,7376,7157,7426,7384,6878,6313
CH,15,6,2011, 100,6021,5761,5570,5305,5646,6303,7273,8062,8181,8502,8723,8451,8304,8308,8174,8123,7825,7722,7439,7152,7270,7376,6946,6379
CH,20,7,2011, 100,5769,5463,5279,4991,5375,6162,6964,7595,7872,8001,8291,8025,7945,7853,7698,7488,7223,7348,6991,6735,6836,6931,6353,5735
CH,17,8,2011, 100,5755,5491,5317,5047,5291,6242,7059,7618,7828,8169,8367,8219,8116,8213,7995,7910,7673,7496,7196,7046,7465,7245,6581,6014
CH,21,9,2011, 100,5893,5687,5482,5279,5628,6436,7597,8204,8200,8316,8520,8285,8139,8037,7808,7763,7539,7562,7500,7753,7715,7309,6434,6100
CH,19,10,2011, 100,6203,5996,5904,5730,6135,6999,7813,8672,8887,9147,9292,9020,9132,9164,9141,9070,8813,8904,8932,8638,8200,7846,7386,6844
CH,16,11,2011, 100,7316,7133,7115,6760,7086,7866,8985,9440,9506,9632,9515,9339,9045,9027,8833,8929,9283,9748,9478,9037,8642,8374,7834,7376
CH,21,12,2011, 100,7891,7670,7432,7185,7469,7962,8972,9935,9849,9877,9779,9746,9650,9691,9544,9604,10017,10161,9802,9226,8989,8780,8615,7956
CY,19,1,2011, 100,n.a.,n.a.,n.a.,n.a.,409,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,749,n.a.,n.a.,n.a.,n.a.,0
CY,16,2,2011, 100,n.a.,n.a.,n.a.,n.a.,411,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,780,n.a.,n.a.,n.a.,0
CY,16,3,2011, 100,n.a.,n.a.,n.a.,378,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,674,n.a.,n.a.,n.a.,0
CY,20,4,2011, 100,n.a.,n.a.,n.a.,343,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,628,n.a.,n.a.,0
CY,18,5,2011, 100,n.a.,n.a.,n.a.,n.a.,n.a.,352,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,656,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0
CY,15,6,2011, 100,n.a.,n.a.,n.a.,n.a.,n.a.,403,n.a.,n.a.,n.a.,n.a.,n.a.,770,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0
CY,20,7,2011, 100,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,576,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,767,n.a.,n.a.,n.a.,n.a.,0
CY,17,8,2011, 100,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,465,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,563,n.a.,n.a.,0
CY,21,9,2011, 100,n.a.,n.a.,n.a.,n.a.,468,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,765,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,0
CY,19,10,2011, 100,n.a.,n.a.,n.a.,n.a.,343,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,627,n.a.,n.a.,n.a.,n.a.,0
CY,16,11,2011, 100,n.a.,n.a.,n.a.,n.a.,370,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,710,n.a.,n.a.,n.a.,n.a.,n.a.,0
CY,21,12,2011, 100,n.a.,n.a.,n.a.,360,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,n.a.,696,n.a.,n.a.,n.a.,n.a.,0
CZ,19,1,2011, 100,7304,7295,7246,7097,7159,7563,8662,9154,9181,9307,9337,9333,9398,9330,9361,9483,9458,9470,9281,9257,9069,8602,7976,7620
CZ,16,2,2011, 100,7511,7583,7524,7412,7486,7881,8864,9201,9261,9504,9560,9576,9621,9577,9528,9672,9556,9551,9394,9332,9160,8670,8070,7668
CZ,16,3,2011, 100,6794,6809,6695,6559,6636,7085,7925,8313,8373,8430,8333,8433,8462,8399,8462,8671,8511,8405,8540,8646,8487,7981,7370,6984
CZ,20,4,2011, 100,6554,6432,6366,6370,6759,7631,8057,8022,8034,7956,7977,8023,7786,7698,7701,7600,7420,7252,7393,7737,7477,6920,6481,6260
CZ,18,5,2011, 100,6094,6020,5919,5919,6088,7056,7523,7667,7759,7703,7808,7850,7771,7701,7628,7499,7344,7141,7183,7193,7256,6800,6353,6111
CZ,15,6,2011, 100,5937,5813,5742,5651,5803,6806,7391,7508,7617,7653,7772,7840,7715,7666,7639,7558,7358,7171,7179,7054,7004,6761,6272,6027
CZ,20,7,2011, 100,5881,5740,5662,5586,5711,6315,6842,7077,7273,7337,7472,7481,7373,7343,7316,7210,7025,6778,6794,6758,6692,6284,5925,5661
CZ,17,8,2011, 100,5761,5646,5543,5520,5758,6497,7040,7291,7489,7578,7711,7714,7602,7590,7534,7425,7193,6948,6948,7157,7038,6550,6139,5857
CZ,21,9,2011, 100,5883,5820,5687,5739,6115,7260,7669,7783,7813,7689,7740,7771,7652,7623,7591,7491,7323,7228,7746,7615,7072,6588,6132,5941
CZ,19,10,2011, 100,6410,6323,6220,6284,6795,8002,8456,8470,8538,8491,8466,8506,8430,8375,8458,8442,8439,8642,8593,8225,7605,7129,6709,6488
CZ,16,11,2011, 100,7150,7174,7066,7005,7094,7595,8712,9043,9132,9203,9152,9096,9143,9076,9028,9195,9226,9356,9097,9012,8701,8206,7534,7174
CZ,21,12,2011, 100,7063,7116,7019,6878,6911,7344,8308,8852,8837,8866,8850,8799,8885,8889,8907,9004,9109,9075,8896,8806,8573,8120,7535,7049
DE,19,1,2011, 91,56986,54739,54053,54635,56108,59082,67234,75410,77759,77674,78280,78926,78349,77950,77021,76493,75987,79564,79863,77658,73453,70607,68245,62963
DE,16,2,2011, 91,56750,54696,53472,53917,55228,58228,66282,73261,74842,74764,75420,75765,74895,74218,72785,72117,71015,73323,77965,76613,72186,69006,66398,60738
DE,16,3,2011, 91,52763,50587,49160,50103,51916,55971,63478,69434,72721,72517,73668,75585,74575,73950,72561,71554,70573,71295,74394,75124,70757,66486,62610,57093
DE,20,4,2011, 91,52849,50956,49551,49852,51309,55334,62301,68352,71924,73267,74783,76639,75553,74360,73087,71300,69267,68637,68009,67767,67506,66870,62651,56804
DE,18,5,2011, 91,50800,48453,47835,48478,50429,53607,61852,68396,71713,72540,74230,75837,75316,74665,73201,72084,70449,69630,68878,68124,65604,64618,61606,55938
DE,15,6,2011, 91,51394,48915,47786,48041,48731,51531,60283,67294,71261,72696,74251,76198,75181,74437,73437,71965,70035,69785,69232,68158,65010,63001,61418,56590
DE,20,7,2011, 91,49357,47053,45810,46043,47196,50289,58357,65625,69523,70825,72321,73984,72857,71987,70608,69821,68220,67532,66863,66005,63289,61368,58861,53180
DE,17,8,2011, 91,46889,44895,43618,43617,44731,48334,55853,62081,65904,67484,69454,71209,70015,69060,68250,66721,65118,64324,63594,62895,61423,61147,56207,50972
DE,21,9,2011, 91,48286,46346,45252,45518,47097,51669,62343,68091,70775,71559,73139,74780,74062,73256,72025,70659,68673,68264,68207,69962,69013,63867,57974,52327
DE,19,10,2011, 91,52491,50143,48795,49247,50873,55081,64529,72943,74867,75073,76101,77479,76793,75981,74770,73898,71907,72283,75195,76079,71796,67473,63940,58262
DE,16,11,2011, 91,58213,55610,54573,54704,55942,58812,67274,74026,76412,76875,77736,79113,78268,77397,76280,75913,76874,80593,80006,77863,73808,70258,67156,62140
DE,21,12,2011, 91,55159,52765,50890,50763,52031,55327,64013,73169,76030,75940,76421,76767,76347,75668,75119,74963,76523,78476,77368,75440,71779,68493,65064,58802
DK,19,1,2011, 100,3503,3347,3280,3290,3383,3668,4446,5303,5510,5505,5565,5483,5379,5382,5321,5181,5338,5897,5651,5322,5025,4690,4287,3887
DK,16,2,2011, 100,3696,3557,3502,3509,3593,3854,4523,5289,5523,5578,5610,5546,5420,5381,5315,5136,5122,5598,5716,5387,5058,4771,4401,4044
DK,16,3,2011, 100,3498,3381,3326,3352,3425,3715,4368,5024,5254,5275,5309,5258,5117,5104,5018,4839,4831,5164,5272,5172,4856,4543,4157,3749
DK,20,4,2011, 100,2960,2838,2802,2788,2812,2997,3394,4053,4443,4576,4645,4579,4462,4402,4264,4058,3940,4113,4082,3908,3806,3822,3526,3110
DK,18,5,2011, 100,2968,2838,2779,2791,2828,2972,3555,4278,4609,4705,4806,4779,4694,4698,4604,4409,4340,4532,4408,4189,3985,3872,3662,3261
DK,15,6,2011, 100,2861,2716,2637,2641,2614,2774,3373,4062,4374,4472,4587,4595,4529,4518,4441,4250,4146,4294,4171,3938,3706,3530,3453,3214
DK,20,7,2011, 100,2656,2503,2433,2428,2423,2491,2872,3399,3760,3955,4060,4041,3979,3972,3913,3774,3685,3815,3726,3488,3316,3190,3179,2924
DK,17,8,2011, 100,3013,2874,2806,2768,2871,3074,3612,4303,4593,4709,4811,4805,4728,4737,4649,4459,4392,4579,4425,4169,3993,3981,3697,3290
DK,21,9,2011, 100,3076,2954,2903,2908,2978,3209,3914,4533,4781,4849,4964,4952,4832,4808,4732,4537,4513,4751,4668,4573,4419,4109,3722,3372
DK,19,10,2011, 100,3141,3002,2940,2940,3002,3236,3814,4529,4783,4886,4987,4939,4859,4845,4737,4549,4514,4807,4964,4781,4417,4099,3771,3386
DK,16,11,2011, 100,3190,3040,2994,2996,3102,3435,4222,4960,5093,5091,5154,5123,5033,5058,4992,4895,5184,5633,5337,4995,4642,4285,3887,3476
DK,21,12,2011, 100,3363,3184,3120,3117,3199,3520,4224,5096,5415,5376,5386,5299,5179,5152,5081,5028,5316,5628,5480,5151,4803,4501,4123,3708
EE,19,1,2011, 100,909,884,875,877,913,1027,1169,1261,1267,1268,1266,1249,1276,1267,1275,1295,1319,1306,1267,1238,1183,1095,1004,935
EE,16,2,2011, 100,1114,1097,1098,1104,1140,1257,1379,1459,1495,1484,1450,1408,1407,1391,1377,1358,1392,1446,1426,1390,1331,1254,1167,1098
EE,16,3,2011, 100,875,861,860,872,911,994,1112,1195,1210,1193,1179,1155,1169,1157,1147,1124,1115,1159,1221,1188,1137,1058,972,912
EE,20,4,2011, 100,763,743,737,749,763,846,972,1072,1103,1094,1085,1065,1082,1075,1062,1034,1007,994,979,986,1009,947,853,783
EE,18,5,2011, 100,668,649,641,639,642,742,867,967,1000,1000,991,972,995,980,973,938,908,894,866,855,848,844,783,708
EE,15,6,2011, 100,632,601,580,563,579,664,771,881,928,937,937,928,954,948,941,913,879,859,827,804,783,751,716,665
EE,20,7,2011, 100,577,552,535,520,523,575,667,769,839,860,871,865,887,884,872,858,833,813,785,768,753,741,704,631
EE,17,8,2011, 100,601,582,568,570,573,632,736,832,884,906,908,905,929,919,905,885,860,841,821,814,833,796,710,647
EE,21,9,2011, 100,630,614,604,611,642,741,846,941,975,979,974,956,981,978,975,954,932,932,962,968,911,824,731,661
EE,19,10,2011, 100,716,699,689,690,728,845,987,1057,1088,1076,1068,1050,1073,1061,1055,1030,1022,1075,1080,1038,980,903,803,737
EE,16,11,2011, 100,775,756,752,761,794,906,1046,1111,1136,1117,1105,1084,1109,1110,1127,1174,1188,1174,1133,1083,1033,946,857,790
EE,21,12,2011, 100,820,798,787,796,827,939,1083,1195,1203,1195,1189,1173,1190,1196,1229,1257,1237,1214,1179,1140,1093,1015,937,867
ES,19,1,2011, 100,29580,27103,25730,25119,24934,25686,28349,33302,37423,38321,38649,38348,38023,37342,35651,35139,35380,36286,38410,39694,39617,38683,36221,33147
ES,16,2,2011, 100,29567,27024,25738,25053,24884,25559,28328,33264,36557,38038,38835,39181,39004,38558,36900,36489,36324,36306,37182,39710,40073,39098,36628,32985
ES,16,3,2011, 100,28589,26300,24861,24305,24090,24720,27117,31156,34614,36065,36920,36889,36764,36277,34620,34301,34011,34076,34168,36484,38069,36625,34275,31110
ES,20,4,2011, 100,25524,23599,22684,22188,22042,22248,24134,26487,28484,30357,31324,31509,31477,31489,30360,29725,29573,29409,28836,28694,29483,30982,28539,26272
ES,18,5,2011, 100,25674,23923,22951,22625,22467,22926,24835,27564,30391,32115,33276,33797,34238,33946,32219,31455,31399,31485,31350,31277,31380,32604,30921,28054
ES,15,6,2011, 100,27067,25254,24364,23898,23617,23826,25513,28182,31247,32951,34568,35610,36536,36497,35112,34465,34529,34724,34212,33379,32766,32815,32233,29615
ES,20,7,2011, 100,27810,25902,24528,24013,23976,24365,25946,27731,30154,32420,34213,34950,35715,35869,34618,33873,33734,33704,33321,32902,32571,32624,32232,30035
ES,17,8,2011, 100,28035,26019,24383,23619,23330,23349,24541,25943,28029,30376,32378,33579,34713,35604,35233,34378,34141,33982,33620,33048,32769,34230,33268,30996
ES,21,9,2011, 100,26062,24482,23657,23224,23097,23399,25348,29039,30931,31735,32758,33489,34258,34354,33100,32749,32864,33083,32680,32592,34485,34493,31338,28475
ES,19,10,2011, 100,25181,23755,22846,22506,22458,22858,24914,28869,31240,31537,31997,32432,32707,32559,31125,30492,30435,30664,30867,32619,34503,33136,29792,27223
ES,16,11,2011, 100,25578,23553,22338,21991,21873,22501,24951,29317,31770,32696,33297,33367,33286,32732,31247,30828,30962,32340,35008,35514,35416,34207,31386,28658
ES,21,12,2011, 100,28403,25672,24118,23413,23141,23775,26439,31385,35151,35881,36212,35756,35105,34490,32983,32505,32763,34060,36494,36994,36887,36205,34086,30876
FI,19,1,2011, 100,10576,10339,10218,10326,10660,11526,12135,12417,12237,12084,12004,12016,11921,11878,11970,12265,12457,12453,12528,12350,11768,12013,11516,10942
FI,16,2,2011, 100,12772,12611,12617,12697,13092,14006,14272,14207,14223,14138,13992,13877,13729,13602,13479,13400,13793,14222,14258,14115,13575,13848,13395,12864
FI,16,3,2011, 100,10661,10513,10564,10647,11078,11718,12006,12185,12065,11812,11616,11445,11275,11116,10982,10957,11040,11359,12082,12071,11518,11763,11302,10818
FI,20,4,2011, 100,9299,8984,8970,8939,9093,9785,10365,10504,10554,10556,10607,10512,10413,10368,10354,10266,10261,10252,10396,10376,10269,10106,10100,9689
FI,18,5,2011, 100,7984,7733,7607,7495,7607,8418,9167,9479,9556,9565,9523,9522,9378,9268,9142,8996,8968,8854,8915,8901,8568,8553,8706,8343
FI,15,6,2011, 100,7596,7351,7191,7118,7373,8180,8915,9115,9288,9333,9425,9457,9406,9295,9285,9118,9042,8975,9015,9024,8607,8390,8457,8076
FI,20,7,2011, 100,7200,7008,6889,6749,6884,7457,8002,8368,8611,8697,8792,8827,8754,8738,8669,8550,8536,8380,8363,8298,8012,8018,8206,7704
FI,17,8,2011, 100,7724,7495,7425,7439,7569,8179,9077,9340,9526,9613,9609,9593,9634,9524,9461,9373,9336,9260,9293,9295,9101,8935,8694,8107
FI,21,9,2011, 100,7373,7175,7117,7144,7480,8494,9059,9304,9367,9338,9392,9377,9228,9156,9106,9052,9068,9181,9567,9599,9033,8566,8398,7846
FI,19,10,2011, 100,8103,7917,7819,7925,8284,9243,10014,10012,10044,10042,10028,9956,9806,9704,9676,9651,9902,10309,10285,9985,9408,9112,8996,8569
FI,16,11,2011, 100,9245,8970,8856,8927,9341,10355,11030,11090,10823,10847,10833,10756,10624,10498,10608,10993,11124,11061,11059,10822,10241,10357,9780,9127
FI,21,12,2011, 100,8958,8750,8635,8662,9074,10076,10752,11226,11140,10959,10824,10784,10717,10741,10971,11127,11124,11061,11072,10927,10353,10514,9972,9267
FR,19,1,2011, 100,64289,64206,62477,60536,61147,64884,72065,78088,79245,79425,78514,78397,76894,75193,73003,71742,72282,77766,82450,79689,75483,71847,74129,72714
FR,16,2,2011, 100,64881,64699,62648,60857,61212,64715,70432,73516,74700,74635,74015,74044,72901,70834,68445,66620,65925,67668,75441,73387,69326,65723,68109,67058
FR,16,3,2011, 100,54581,53889,51762,49872,50183,53795,59775,63191,65543,65689,65159,65299,64643,63125,61220,60009,59150,60152,66065,67223,62706,59046,60991,59722
FR,20,4,2011, 100,46652,45752,43659,41796,41992,44858,48848,52771,55168,55962,55792,56408,56331,55341,54159,52615,51479,50929,52478,51657,51937,51256,52790,51428
FR,18,5,2011, 100,45042,43950,41891,40025,40336,42534,46943,50884,53738,54764,55136,56151,56218,55339,54253,52898,51743,51411,52786,51489,49269,49765,51790,50058
FR,15,6,2011, 100,44820,43627,41480,39595,39647,41114,45380,50101,53081,54985,55815,56924,56727,55924,55277,53973,53025,52477,53650,51903,49268,48811,52502,50452
FR,20,7,2011, 100,43731,42867,40743,38950,39102,41060,44171,48423,51742,53974,55004,55956,55839,54872,53728,52367,51198,50555,51863,50754,48115,47811,51038,49133
FR,17,8,2011, 100,40318,39423,37178,35509,35416,37178,38731,41879,45295,47488,48705,49791,50795,49430,48780,47690,46865,46824,47781,46671,45584,45922,48204,46072
FR,21,9,2011, 100,43891,42948,40795,39191,39335,42514,48941,52119,54474,55205,55368,56124,55758,54828,53874,52406,51385,51476,53761,54637,53032,49152,50728,49155
FR,19,10,2011, 100,48320,47393,45310,43549,43923,47161,54103,59837,61220,61958,61909,62489,61712,60360,59176,57509,56665,57208,62196,64030,59541,55937,57484,56184
FR,16,11,2011, 100,57464,56508,54590,52896,53384,57042,64020,68233,69918,70256,69832,69754,68986,67367,66019,65071,66137,71542,74362,71390,66802,62659,64766,63128
FR,21,12,2011, 100,63765,63702,61253,58986,58900,61834,66842,71349,73102,73882,74183,75099,74678,73471,71699,70409,70827,74269,75461,72712,68394,64622,66631,64666
GB,19,1,2011, 96,36872,36509,35972,35251,34325,33276,34295,40161,47636,49085,50237,50381,50392,50117,49502,49170,49309,52722,56621,55818,53705,50436,46428,41926
